 SN,SUB_NO,IS_FRAUD,CELL_A,BN,AN_Cell_ID_Risk_area,CELL_LONGITUDE,CELL_LATITUDE,AN_Cloned-IMEI_Flag,BN_Unsuccessful_IDD_Call,BN_IDD_SMS
5143,M45740780,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5144,M45737386,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5145,M45740684,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5146,M45736385,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5147,M45583M85,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5148,M45583181,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5149,M45583885,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5150,M45583882,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5151,M43M28886,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5152,M41535583,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5153,M4136188M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5154,M457M12M5,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5155,M457337M3,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5156,M457820M3,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5157,M46714372,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5158,M45737575,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5159,M45737571,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5160,M45737478,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5161,M45737474,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5162,M4573677M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5163,M45740675,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5164,M45778M75,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5165,M4578207M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5166,M45583875,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5167,M45583775,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5168,M45583770,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5169,M45583177,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5170,M45583M73,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5171,M46766467,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5172,M45242273,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5173,M437M8774,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5174,M46714367,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5175,M45741562,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5176,M45736866,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5177,M45M68M63,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5178,M45736462,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5179,M4558306M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5180,M45250764,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5181,M43788065,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5182,M43788064,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5183,M4144016M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5184,M46714355,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5185,M45M23650,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5186,M45782158,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5187,M45782154,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5188,M4574085M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5189,M45740750,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5190,M45737454,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5191,M45583M5M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5192,M45250855,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5193,M45250757,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5194,M43M28857,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5195,M43M28854,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5196,M43M2875M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5197,M4671424M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5198,M46766348,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5199,M457M1246,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5200,M45737444,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5201,M45736846,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5202,M45583M40,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5203,M45583843,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5204,M45582443,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5205,M43M28742,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5206,M43M28740,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5207,M46757631,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5208,M46714232,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5209,M46766337,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5210,M45741537,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5211,M45736631,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5212,M457M1230,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5213,M45736531,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5214,M45M23631,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5215,M45737630,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5216,M45782032,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5217,M45583M3M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5218,M45251032,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5219,M43M2M030,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5220,M43M11034,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5221,M46766407,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5222,M45741603,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5223,M45736606,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5224,M45741404,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5225,M457M1108,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5226,M45736503,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5227,M45782103,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5228,M45582401,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5229,M45582305,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5230,M45583M05,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5231,M43M28M08,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5232,M43M28803,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5233,M43M28804,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5234,M43M28707,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5235,M46766523,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5236,M46714228,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5237,M45736628,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5238,M457M1325,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5239,M457M1127,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5240,M45740727,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5241,M45737423,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5242,M45781M24,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5243,M45737422,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5244,M45583021,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5245,M45583121,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5246,M45251024,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5247,M45250821,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5248,M43M28722,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5249,M457M1312,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5250,M45741413,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5251,M457M1110,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5252,M45M23614,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5253,M45782012,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5254,M45736816,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5255,M45736811,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5256,M45736717,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5257,M45736414,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5258,M45736412,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5259,M45781816,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5260,M45583814,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5261,M45582411,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5262,M45582312,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5263,M43M37816,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5264,M43M2M010,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5265,M41525514,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5266,M41527417,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5267,M46766381,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5268,M46766285,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5269,M45740886,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5270,M45740780,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5271,M45737386,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5272,M45583M85,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5273,M457M12M5,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5274,M457337M3,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5275,M457820M3,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5276,M45737575,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5277,M45583177,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5278,M45583M73,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5279,M46766467,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5280,M45242273,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5281,M46714367,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5282,M4558306M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5283,M43788065,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5284,M45737454,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5285,M45736755,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5286,M43M28857,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5287,M43M2875M,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5288,M46766348,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5289,M43M28740,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5290,M45741404,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5291,M457M1108,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5292,M45782103,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5293,M45583M05,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5294,M46766523,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5295,M457M1127,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5296,M45740727,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5297,M45583021,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5298,M45736717,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5299,M45736414,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5300,M45736412,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5301,M45583814,0,6.36E+14,Mi41251215,FALSE,38.7717781,9.02151012,Not_Cloned,0,0
5302,M45733781,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5303,M45251084,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5304,M43M28787,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5305,M46766478,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5306,M46766477,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5307,M457M1267,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5308,M45M23665,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5309,M43M16268,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5310,M45M23552,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5311,M45782056,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5312,M46714243,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5313,M45741543,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5314,M45736542,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5315,M45740746,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5316,M437M554M,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5317,M41105144,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5318,M45782038,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5319,M43M37837,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5320,M45736700,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5321,M45583100,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5322,M43M28708,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5323,M45736428,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5324,M45740821,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5325,M457M1313,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5326,M457M1112,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5327,M45583014,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5328,M45741588,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5329,M457M1281,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5330,M45738684,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5331,M45738680,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5332,M45733781,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5333,M45583886,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5334,M45251084,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5335,M43M28787,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5336,M43M28784,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5337,M36742M84,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5338,M467664M4,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5339,M457415M0,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5340,M457383M8,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5341,M457383M1,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5342,M45778MMM,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5343,M455831M4,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5344,M46766478,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5345,M46766477,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5346,M45738777,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5347,M45736572,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5348,M45250675,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5349,M43M28M76,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5350,M43M2887M,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5351,M43788170,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5352,M43M15277,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5353,M437M8770,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5354,M45738761,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5355,M457M1267,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5356,M45738667,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5357,M45741460,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5358,M45736865,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5359,M457M116M,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5360,M45M23565,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5361,M45M23665,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5362,M45M23661,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5363,M45781M65,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5364,M43M2M061,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5365,M43M16268,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5366,M4134516M,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5367,M46757656,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5368,M45M23552,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5369,M45782156,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5370,M45782056,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5371,M45782054,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5372,M45781M53,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5373,M4558385M,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5374,M43M28M54,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5375,M43M28M53,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5376,M46757842,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5377,M46714243,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5378,M45741543,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5379,M45736542,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5380,M45740746,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5381,M45736842,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5382,M45732043,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5383,M45736747,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5384,M43M28845,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5385,M437M554M,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5386,M45741536,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5387,M45738737,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5388,M45741434,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5389,M45738537,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5390,M45737534,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5391,M45781M37,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5392,M45782038,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5393,M45583134,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5394,M45583M38,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5395,M43M37837,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5396,M43M37834,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5397,M43M1103M,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5398,M43M11035,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5399,M46757700,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5400,M45736700,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
5401,M45738707,0,6.36E+14,Mi41251215,FALSE,38.7912102,9.01167011,Not_Cloned,0,0
